id,archivo,linea,clasificacion,motivo,contenido_original
1273,intereses.csv,901,OMITIDO,Saldo vacio o no numerico: '',"135,Alice Brown,,45,prestamo"
1274,intereses.csv,981,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","123,Alice Brown,,25,hipoteca"
1275,intereses.csv,991,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","119,John Doe,10000,100,-1"
1276,intereses.csv,902,OMITIDO,Saldo vacio o no numerico: '',"112,Steve Rogers,,40,prestamo"
1277,intereses.csv,903,OMITIDO,Tipo fuera del catalogo permitido: '-1',"115,John Doe,8000,100,-1"
1278,intereses.csv,904,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"125,Bob Johnson,7000,150,prestamo"
1279,intereses.csv,905,OMITIDO,Tipo fuera del catalogo permitido: '-1',"131,Bob Johnson,10000,150,-1"
1280,intereses.csv,906,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"122,John Doe,12000,100,hipoteca"
1281,intereses.csv,908,OMITIDO,Tipo fuera del catalogo permitido: '-1',"126,John Doe,10000,,-1"
1282,intereses.csv,910,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"139,Alice Brown,7000,35,unknown"
1283,intereses.csv,911,OMITIDO,Saldo vacio o no numerico: '',"136,Bob Johnson,,,hipoteca"
1284,intereses.csv,912,OMITIDO,Tipo fuera del catalogo permitido: '-1',"136,Steve Rogers,,40,-1"
1285,intereses.csv,915,OMITIDO,Tipo fuera del catalogo permitido: '-1',"147,Steve Rogers,12000,,-1"
1286,intereses.csv,917,OMITIDO,Edad fuera del rango permitido: '',"142,Charlie Green,7000,,prestamo"
1287,intereses.csv,918,OMITIDO,Tipo fuera del catalogo permitido: '-1',"143,Jane Smith,10000,25,-1"
1288,intereses.csv,920,OMITIDO,Tipo fuera del catalogo permitido: '-1',"111,John Doe,12000,100,-1"
1289,intereses.csv,922,OMITIDO,Tipo fuera del catalogo permitido: '-1',"121,Alice Brown,8000,30,-1"
1290,intereses.csv,923,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,John Doe,,45,-1"
1291,intereses.csv,924,OMITIDO,Saldo vacio o no numerico: '',"125,Alice Brown,,30,prestamo"
1292,intereses.csv,927,OMITIDO,Tipo fuera del catalogo permitido: '-1',"116,Diana Prince,10000,25,-1"
1293,intereses.csv,929,OMITIDO,Saldo vacio o no numerico: '',"122,Jane Smith,,35,hipoteca"
1294,intereses.csv,930,OMITIDO,Tipo fuera del catalogo permitido: '-1',"101,Jane Smith,12000,40,-1"
1295,intereses.csv,931,OMITIDO,Edad fuera del rango permitido: '',"103,Bob Johnson,7000,,prestamo"
1296,intereses.csv,932,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"111,John Doe,12000,100,prestamo"
1297,intereses.csv,933,OMITIDO,Saldo vacio o no numerico: '',"121,Bob Johnson,,100,prestamo"
1298,intereses.csv,936,OMITIDO,Tipo fuera del catalogo permitido: '-1',"114,Diana Prince,8000,30,-1"
1299,intereses.csv,939,OMITIDO,Tipo fuera del catalogo permitido: '-1',"141,Steve Rogers,,40,-1"
1300,intereses.csv,940,OMITIDO,Tipo fuera del catalogo permitido: '-1',"129,Steve Rogers,7000,30,-1"
1301,intereses.csv,941,OMITIDO,Tipo fuera del catalogo permitido: '-1',"108,Jane Smith,8000,25,-1"
1302,intereses.csv,943,OMITIDO,Edad fuera del rango permitido: '',"142,Diana Prince,8000,,prestamo"
1303,intereses.csv,947,OMITIDO,Tipo fuera del catalogo permitido: '-1',"105,Alice Brown,8000,35,-1"
1304,intereses.csv,948,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"127,Charlie Green,8000,100,hipoteca"
1305,intereses.csv,949,OMITIDO,Tipo fuera del catalogo permitido: '-1',"149,Bob Johnson,10000,25,-1"
1306,intereses.csv,950,OMITIDO,Saldo vacio o no numerico: '',"134,Diana Prince,,45,hipoteca"
1307,intereses.csv,952,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"148,Charlie Green,12000,100,ahorro"
1308,intereses.csv,953,OMITIDO,Saldo vacio o no numerico: '',"115,Bob Johnson,,30,prestamo"
1309,intereses.csv,954,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"135,John Doe,10000,100,hipoteca"
1310,intereses.csv,956,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Jane Smith,8000,35,-1"
1311,intereses.csv,957,OMITIDO,Saldo vacio o no numerico: '',"108,Jane Smith,,35,ahorro"
1312,intereses.csv,961,OMITIDO,Tipo fuera del catalogo permitido: '-1',"132,Unknown,5000,,-1"
1313,intereses.csv,962,OMITIDO,Edad fuera del rango permitido: '',"108,Charlie Green,8000,,prestamo"
1314,intereses.csv,964,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"130,John Doe,12000,30,unknown"
1315,intereses.csv,965,OMITIDO,Saldo vacio o no numerico: '',"104,Bob Johnson,,,prestamo"
1316,intereses.csv,966,OMITIDO,Tipo fuera del catalogo permitido: '-1',"102,Alice Brown,12000,30,-1"
1317,intereses.csv,967,OMITIDO,Edad fuera del rango permitido: '',"129,Bob Johnson,7000,,ahorro"
1318,intereses.csv,971,OMITIDO,Saldo vacio o no numerico: '',"123,Charlie Green,,,prestamo"
1319,intereses.csv,973,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"107,Diana Prince,5000,45,unknown"
1320,intereses.csv,976,OMITIDO,Saldo vacio o no numerico: '',"117,Alice Brown,,45,hipoteca"
1321,intereses.csv,977,OMITIDO,Tipo fuera del catalogo permitido: '-1',"129,Jane Smith,,30,-1"
1322,intereses.csv,978,OMITIDO,Tipo fuera del catalogo permitido: '-1',"133,John Doe,7000,150,-1"
1323,intereses.csv,979,OMITIDO,Saldo vacio o no numerico: '',"113,Jane Smith,,25,prestamo"
1324,intereses.csv,984,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"146,Charlie Green,12000,100,hipoteca"
1325,intereses.csv,986,OMITIDO,Tipo fuera del catalogo permitido: '-1',"127,Diana Prince,8000,35,-1"
1326,intereses.csv,987,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"116,Diana Prince,7000,100,ahorro"
1327,intereses.csv,988,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"126,Charlie Green,7000,100,hipoteca"
1328,intereses.csv,989,OMITIDO,Tipo fuera del catalogo permitido: '-1',"135,Alice Brown,7000,,-1"
1329,intereses.csv,993,OMITIDO,Tipo fuera del catalogo permitido: '-1',"129,Unknown,7000,35,-1"
1330,intereses.csv,995,OMITIDO,Tipo fuera del catalogo permitido: '-1',"116,Alice Brown,10000,30,-1"
1331,intereses.csv,996,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"101,Charlie Green,8000,100,prestamo"
1332,intereses.csv,999,OMITIDO,Tipo fuera del catalogo permitido: '-1',"139,Charlie Green,,25,-1"
1333,intereses.csv,1000,OMITIDO,Saldo vacio o no numerico: '',"114,Steve Rogers,,100,prestamo"
